event_id,timestamp,class,f1,f2,f3,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
811227,1489421716,0,1,1,1,0,1,1,3,3,112.08152777777778,1,199267,0,77,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811228,1489475650,0,1,1,1,0,46,9,422,2,112.7057638888889,1,11602,0,128,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811229,1489499163,0,1,1,1,0,1,1,3,3,112.9779050925926,1,199268,0,78,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811230,1489505903,0,1,1,1,0,2,2,78,1,49.28887731481481,1,199269,0,16193,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811231,1489506927,0,1,3,3,1.0986122886681096,6,6,391,1,49.30072916666666,3,199270,0,16194,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811232,1489509504,1,1,3,3,1.0986122886681096,6,6,391,1,49.330555555555556,3,199273,0,16197,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811233,1489569979,0,3,3,13,0.9382203669663851,133,64,146.23076923076923,3,97.2185140669516,13,2852,0,1001,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811234,1489571753,0,1,1,3,0.9832739442463889,7,9,1391.3333333333333,3,113.81806712962963,3,11603,0,129,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811235,1489572927,1,3,3,5,1.5328516956776814,53,25,444,3,92.27892824074074,5,2865,0,2116,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811236,1489573012,1,1,1,1,0,2,2,5,1,19.9578125,1,2870,0,841,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811237,1489587202,1,3,8,49,3.0550366630972143,172,497,213.12244897959184,4,110.65890778533625,49,2871,0,954,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811238,1489587299,0,1,1,1,0,1,3,21,2,113.99799768518518,1,2920,0,850,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811239,1489590090,0,1,1,7,1.4189204846130266,86,95,1929.4285714285713,3,114.03030092592596,7,0,0,0,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811240,1489591059,1,1,1,4,0.5055868083819972,164,133,362.75,3,57.020758101851854,2,8,0,3,9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811241,1489591617,0,2,2,22,1.4584300433739252,121188,1,2.090909090909091,3,43.59326599326599,11,2921,0,2021,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811242,1489591819,0,1,1,11,0,0,32,2.909090909090909,3,44.61454966329967,9,124,0,2,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811243,1489592625,1,1,1,2,0.329544105160137,1,48,456,3,58.262881944444445,2,2943,0,150,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811244,1489596718,0,1,2,2,0.6931471805599453,2,2,115,3,67.16960069444444,2,2945,0,872,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811245,1489599070,0,1,1,1,0,1,1,5,1,20.259409722222223,1,2947,0,874,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811246,1489599409,0,1,1,2,0.37677016125643675,2,14,2003,4,58.341400462962966,2,31,0,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811247,1489600154,0,1,1,1,0,1,1,705,2,114.14678240740741,1,33,0,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811248,1489656851,0,1,1,1,0,2,2,361,3,59.00623842592593,1,34,0,2,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811249,1489660117,0,1,1,1,0,1,1,5,1,20.965972222222224,1,2948,0,875,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811250,1489673823,1,2,6,14,1.7886164658200512,8,49,21.714285714285715,3,17.145000000000003,14,135,0,116,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811251,1489673846,1,1,2,5,1.0181148699632836,72,10,36.2,1,22.954074074074075,5,149,0,123,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811252,1489673855,1,1,1,1,0,16,27,317,1,22.95417824074074,1,154,0,128,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811253,1489673876,0,1,7,8,1.5245117738543386,68,57,151,2,17.871733217592595,8,155,0,129,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811254,1489673893,0,1,1,21,1.0870660154847827,75,0,0,1,0,0,163,0,6,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811255,1489673914,1,1,1,1,0,16,27,317,2,10.183969907407407,1,184,0,0,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811256,1489673939,1,5,8,16,1.4128850455834066,415,30,288.5,5,40.75135199652778,15,185,0,158,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811257,1489744155,0,2,2,6,0,4,3,126.33333333333333,2,115.81346064814817,6,2949,0,2047,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811258,1489745998,1,4,7,15,2.3125347348129455,42,36,308.3333333333333,5,88.16428086419752,15,2955,0,2885,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811259,1489747495,0,1,1,1,0,4,5,420,3,115.85211805555555,1,11606,0,132,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811260,1489748426,0,1,1,1,0,1,1,30,2,25.040983796296295,1,2970,0,885,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811261,1489749450,0,1,1,1,0,1,1,30,1,60.07798611111111,1,2971,0,886,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811262,1489749486,0,2,2,9,0,15,0,42.77777777777778,4,43.44174382716049,9,2972,0,1568,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811263,1489757931,0,1,1,64,0,10,0,0,1,0,0,2981,0,895,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811264,1489758318,0,1,1,19,0,10,0,0.5263157894736842,2,115.97738425925927,19,3045,0,959,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811265,1489758438,0,1,2,100,0.6931471805599453,0,20,0.2,2,115.97877314814828,100,3064,0,978,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811266,1489758459,1,1,1,1,0,5,48,67,2,115.97901620370371,1,3164,0,3,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811267,1489758803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811268,1489998850,1,3,7,9,1.6623595623216594,19,11,51.333333333333336,3,13.937924382716051,6,201,0,171,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811269,1490002992,0,1,1,3,0.9502705392332347,4,1,30,2,20.95482638888889,3,210,0,26,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811270,1490005910,0,1,2,2,0.5402041423888608,14,12,227,3,118.8430324074074,2,11607,0,133,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811271,1490006492,0,1,2,3,0.9864633661435194,29,0,2983.6666666666665,2,118.8497685185185,3,11609,0,135,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811272,1490014996,1,1,1,1,0,6,0,561,3,63.151435185185186,1,3165,0,161,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811273,1490015737,0,1,1,1,0,1,1,86,2,21.102337962962963,1,213,0,145,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811274,1490022734,0,1,1,1,0,0,34,34,1,13.019675925925926,1,11612,0,138,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811275,1490022804,1,2,2,2,0.17884491271684755,35,80,412,4,91.14018518518519,2,3166,0,844,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811276,1490022815,1,1,2,2,0.6365141682948128,3,3,17.5,2,26.690324074074073,2,3168,0,1078,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811277,1490023236,0,1,1,1,0,0,0,0,1,0,0,11613,0,1,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811278,1490077543,0,1,1,1,0,0,2,805,3,63.8753587962963,1,11614,0,7,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811279,1490083538,1,1,1,1,0,17,4,34,2,119.74150462962963,1,11615,0,139,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811280,1490083589,0,1,3,4,1.082472078748522,27,10,241,2,89.80657118055555,3,11616,0,2,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811281,1490089804,0,1,1,1,0,0,0,0,1,0,0,11620,0,0,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811282,1490093197,0,1,1,1,0,1,1,30,1,64.05653935185185,1,3170,0,1080,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811283,1490094543,1,3,5,15,1.904120510190307,18,163,447.3333333333333,6,90.36593132716048,15,3171,0,2019,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811284,1490095297,0,2,76,156,3.257789271974671,2,322618,2076.7179487179487,6,116.71860198539878,153,3186,0,1347,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811285,1490096302,0,1,2,6,0.5402041423888608,10,3,32.5,3,3.6724672067901234,1,3342,0,1081,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811286,1490102925,1,2,6,6,0.7046743035102158,76,3,296.6666666666667,3,30.089230324074077,6,214,0,155,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811287,1490102942,0,1,1,1,0,2,2,317,1,27.92046296296296,1,220,0,151,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811288,1490108689,0,1,1,1,0,0,0,0,1,0,0,11621,0,6,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811289,1490109752,0,1,1,1,0,2,2,317,2,15.228391203703703,1,221,0,2,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811290,1490109828,0,1,1,1,0,1,0,3455,4,64.24902777777778,1,222,0,10,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811291,1490171421,0,2,2,4,0.8527223615046646,22,59,513.25,6,78.91109953703703,4,3348,0,1503,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811292,1490172329,0,1,1,1,0,12,0,805,3,64.97241898148148,1,2856,0,42,9241,1,0,0,0,3352,0,176,1,0,0,0,0,0,0,0,0,0
811293,1490176279,0,1,1,1,0,3,3,84,2,22.960462962962964,1,223,0,152,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811294,1490176302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811295,1490176310,0,1,1,2,0,0,0,0,1,0,0,224,0,29,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811296,1490188866,0,1,1,1,0,1,1,30,1,65.16381944444444,1,3352,0,1087,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811297,1490189539,1,1,1,1,0,5,7,34,2,120.96836805555556,1,11622,0,140,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811298,1490189688,1,1,3,6,1.570815127223919,27,12,407,2,23.115659722222222,6,226,0,153,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811299,1490195374,0,1,1,5,1.4219858056627808,181,365,126.6,2,72.62154166666667,3,0,0,0,9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811300,1490263764,0,1,1,1,0,2,2,824,3,121.82745370370371,1,12,0,4,9239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811301,1490270188,1,1,1,1,0,50,82,1352,3,121.90180555555555,1,2857,0,43,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811302,1490270211,1,4,6,13,1.8941577490390804,155,802,102.84615384615384,4,105.53868856837607,12,2858,0,1729,9241,1,1,0,1,3353,0,1955,1,0,0,0,0,0,0,0,0,0
811303,1490272885,0,1,1,1,0,1,0,1352,3,121.93302083333333,1,2871,0,49,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811304,1490274109,0,1,1,26,0.021182702288538097,11816,0,0,4,15.209955039173789,5,3353,0,1088,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811305,1490274417,0,1,1,1,0,1,1,121,1,0.04868055555555555,1,2872,0,31,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811306,1490276185,0,1,1,1,0,1,1,90,3,121.97121527777777,1,2873,0,32,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811307,1490277894,0,1,1,1,0,3,0,1352,3,121.99099537037037,1,2874,0,50,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811308,1490280062,0,2,2,9,0,0,8,30.77777777777778,4,115.81644804526748,9,2875,0,1166,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811309,1490280317,0,1,1,1,0,1,1,21,3,122.01903935185184,1,2884,0,33,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811310,1490281050,0,1,1,2,0,0,0,0,1,0,0,3379,0,1114,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811311,1490281435,0,1,2,3,1.0361987848192837,5,6,310.3333333333333,3,100.77630015432099,3,3381,0,1116,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811312,1490282914,0,3,4,130,3.973543140260248,309,309,1.0461538461538462,2,0.5107643340455841,2,3384,0,1982,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811313,1490283244,0,1,1,1,0,1,1,0,1,0,0,3514,0,295,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811314,1490284659,0,2,5,19,1.0986122886681096,3,3,21.42105263157895,2,73.23859710038987,19,3515,0,2451,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811315,1490286222,1,3,3,11,0.6001660731596457,10,1,4.181818181818182,3,11.098853114478114,1,3534,0,2766,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811316,1490287670,1,1,1,2,0.175413327205792,85,33,359,3,122.10414351851851,2,3545,0,1144,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811317,1490288750,0,1,1,1,0,166,156,627,3,122.11664351851852,1,13,0,5,9239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811318,1490290005,0,1,1,1,0,1,1,5,1,28.256342592592592,1,3547,0,1146,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811319,1490290399,0,1,1,8,0,0,0,0,2,122.13572916666668,8,199276,0,16200,9230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811320,1490346762,0,1,1,2,0.6897523336955567,0,85,42.5,2,122.7880787037037,2,3548,0,298,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811321,1490351001,1,1,1,1,0,298,5,119,1,17.879791666666666,1,199284,0,16208,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811322,1490368491,1,2,3,8,1.8127108372335776,32,48,42.875,2,15.379946469907408,1,2885,0,1175,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811323,1490368800,1,1,1,2,0.362210557135449,30,4,1425,2,18.085798611111112,2,0,0,0,9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811324,1490377046,0,1,1,1,0,1,1,3,3,123.13858796296296,1,199285,0,79,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811325,1490601430,0,1,1,1,0,1,1,3,3,125.735625,1,199286,0,80,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811326,1490608704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811327,1490614257,0,1,1,1,0,3,0,78,1,62.11704861111111,1,199287,0,16209,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811328,1490616069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9230,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811329,1490619800,1,1,7,15,1.2487779219876622,20,802,175.53333333333333,3,70.66728472222222,15,199288,0,16210,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811330,1490627084,1,1,1,1,0,14,5,78,1,62.26550925925926,1,199303,0,16225,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811331,1490632694,0,1,1,2,0.2337916587064593,22,58,58,1,62.33043981481482,2,199304,0,16226,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811332,1490692550,0,1,1,1,0,1,1,94,2,28.93582175925926,1,232,0,27,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811333,1490692555,0,1,1,1,0,2,2,55,2,28.93587962962963,1,233,0,159,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811334,1490696092,0,1,1,1,0,0,1,119,2,21.87390046296296,1,2,0,2,9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811335,1490713193,0,1,1,1,0,1,1,84,2,29.17474537037037,1,234,0,160,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811336,1490713284,0,1,1,1,0,1,1,85,2,29.175798611111112,1,235,0,161,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811337,1490716264,0,1,2,2,0.08770501640138595,228,2,311.5,3,127.06472222222222,2,199306,0,16228,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811338,1490771886,0,1,1,1,0,1,1,109,2,127.70849537037037,1,2893,0,1124,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811339,1490774354,0,1,1,1,0,3,1,3,4,127.73706018518519,1,0,0,0,9250,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811340,1490778391,1,2,5,7,1.4452086100468284,198,0,507.2857142857143,3,43.90855654761905,7,236,0,190,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811341,1490778397,0,1,1,1,0,9,0,317,1,35.73822916666666,1,243,0,167,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811342,1490778418,0,1,1,7,0,21,0,0,1,0,0,244,0,3,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811343,1490778513,0,1,1,1,0,1,1,30,2,29.93076388888889,1,251,0,31,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811344,1490779724,0,2,4,4,1.277034259466139,7,7,212.75,3,54.40838831018519,4,252,0,198,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811345,1490779731,1,1,1,1,0,4,2,290,2,29.944861111111113,1,256,0,170,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811346,1490789376,0,1,1,1,0,0,28,28,2,127.91092592592592,1,3550,0,4,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811347,1490789428,1,1,1,1,0,4,4,187,2,127.91152777777778,1,3551,0,1147,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811348,1490791845,0,1,4,39,2.9424494576024998,1945,1659,140.66666666666666,2,23.184066061253564,21,0,0,0,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811349,1490792852,0,1,1,2,0.5623351446188083,4,0,45.5,3,21.53388888888889,1,0,0,0,9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811350,1490792957,0,1,1,1,0,3,0,0,1,0,0,0,0,0,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811351,1490793543,0,1,1,1,0,3,0,91,4,43.075775462962966,1,1,0,1,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811352,1490793720,0,1,1,4,0.4860614237157242,3,83,119.5,4,10.785732060185182,4,39,0,39,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811353,1490794071,0,1,1,3,0.8979457248567797,0,10,31.666666666666668,4,14.36962962962963,3,2,0,2,9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811354,1490799528,0,1,1,4,1.1369943184594973,10,14,20.25,1,0.0889236111111111,4,43,0,43,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811355,1490801643,0,2,3,4,0.7597487711308607,114,52,2392,4,128.0529050925926,4,3,0,0,9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811356,1490867208,1,1,1,1,0,140,87,119,2,23.854409722222222,1,199308,0,16230,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811357,1490875380,1,3,8,10,1.2000444854974845,3271,1207,725,4,90.23443981481482,7,2894,0,2844,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811358,1490875393,0,1,1,1,0,3,3,3779,3,128.90649305555556,1,2904,0,1665,9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811359,1490882814,0,1,6,22,0,0,0,0,1,0,0,47,0,47,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811360,1490884557,0,1,6,22,0,0,0,0,1,0,0,69,0,69,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811361,1490884811,0,1,6,22,1.4737393477683174,5724,0,0,1,0,0,91,0,91,9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811362,1490889344,0,1,1,4,1.1369943184594973,24,0,21.75,2,0.013116319444444444,1,2,0,2,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811363,1490895232,0,1,1,1,0,139,118,627,3,129.13611111111112,1,12,0,7,9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811364,1490897140,0,1,1,1,0,10,1,10,1,15.116678240740741,1,13,0,8,9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811365,1490945439,0,1,1,1,0,1,1,30,1,73.92045138888889,1,3552,0,1148,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811366,1490946150,1,2,2,3,1.0549201679861442,3,2,10,2,12.96784336419753,1,3553,0,1846,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811367,1490951579,0,1,1,1,0,1,1,5,1,35.91344907407407,1,3556,0,1150,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811368,1490968149,1,1,1,1,0,378,14,119,2,25.022708333333334,1,7,0,3,9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811369,1490973776,0,1,2,4,0.6444290811009574,234,6,938,2,0.9903385416666667,4,6,0,6,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811370,1491203495,0,1,5,6,1.7533075546635097,14,7,143,1,40.65844907407408,6,257,0,171,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811371,1491203500,1,2,6,7,1.4406036211147768,34,20,283.85714285714283,3,48.828799603174616,7,263,0,209,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811372,1491203509,0,1,1,1,0,2,2,317,1,40.65850694444445,1,270,0,183,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811373,1491203520,0,1,1,1,0,11,2,317,2,27.887743055555557,1,271,0,10,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811374,1491230443,0,1,1,1,0,1,1,71,1,133.01586805555556,1,199309,0,1915,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811375,1491230607,0,1,1,1,0,2,2,168,2,133.0177662037037,1,199310,0,1916,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811376,1491234969,0,1,1,2,0.6854896902887295,66,23,2.5,1,4.000289351851852,2,10,0,10,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811377,1491301520,0,1,1,1,0,1,8,504,3,133.83851851851853,1,2905,0,1129,9241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811378,1491312326,0,1,1,1,0,1,3,3,4,133.96358796296298,1,14,0,2,9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811379,1491314860,0,1,1,1,0,1,1,30,2,78.19615740740741,1,2906,0,34,9241,1,8,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0
811380,1491321370,0,1,1,3,0.6309554195935099,85,42,4,1,5.000300925925926,3,12,0,12,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811381,1491376315,0,1,2,2,0.6365141682948128,3,3,119.5,3,134.7042013888889,2,2907,0,2,9241,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811382,1491380746,1,5,568,6915,5.95670816566548,1871307,26291,8.509616775126537,6,3.7305679564687444,196,0,0,0,9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811383,1491396379,0,2,4,8,0.9767981947969361,202,149,406.5,3,134.9364236111111,8,14,0,14,9239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811384,1491398913,1,1,2,2,0.45056120886630463,7,5,874.5,3,86.03853587962962,2,272,0,184,9240,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
811385,1491407671,0,1,1,2,0.2134722308902861,66,79,5.5,1,5.999155092592592,2,15,0,15,9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811386,1491470943,0,1,1,1,0,4,4,618,1,1.0439467592592593,1,6915,0,6434,9256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811387,1491483928,1,1,1,1,0,4,0,119,2,30.992372685185185,1,199311,0,16231,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811388,1491557283,1,1,1,1,0,4,1,431,2,38.94430555555556,1,274,0,33,9240,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811389,1491575691,1,1,1,1,0,129,84,119,2,32.05444444444444,1,199312,0,16232,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811390,1491807720,0,1,2,5,0.7477483389098933,72,31,333.4,2,139.6973148148148,5,0,0,0,9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811391,1491808887,1,4,422,2585,6.075554270270366,92550,114587,263.72727272727275,2,124.94292593039718,2313,5,0,5,9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811392,1491810329,0,1,1,1,0,0,1,0,1,0,0,2590,0,1,9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
